unitid,institution_name,alias_name,city,county_name,state,zip_code,control_code,control_label,sector_code,iclevel_code,iclevel_label,locale_code,locale_label,web_address,admissions_url,financial_aid_url,net_price_url,application_url,opeid_raw,opeid8,opeid6,source_year,source_table,source_url,seo_slug,seo_focus_keyword,seo_secondary_keyword,seo_title_vi,seo_h1_vi,seo_meta_description_vi,seo_content_cluster,seo_search_intent
113582,Design Institute of San Diego,,San Diego,San Diego County,CA,92121,3,Private for-profit,3,1,4-year,11,City: Large,www.disd.edu/,www.disd.edu/admissions.php,www.disd.edu/admissions-financial-aid.php,https://disd.studentaidcalculator.com/survey.aspx,www.disd.edu/admissions/apply,02298000,02298000,022980,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,design-institute-of-san-diego-san-diego-california,review Design Institute of San Diego california,hoc phi Design Institute of San Diego 2026,"Design Institute of San Diego review 2026: hoc phi, dieu kien, OPEID",Review Design Institute of San Diego o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Design Institute of San Diego tai San Diego, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
482431,DeVry University-California,DeVry University-FolsomDeVry University-NewarkDeVry University-Long BeachDeVry University-OntarioDeVry University-San DiegoDeVry University-San JoseDeVry University-Sherman Oaks,Ontario,San Bernardino County,CA,91764,3,Private for-profit,3,1,4-year,12,City: Midsize,https://www.devry.edu/,https://www.devry.edu/admissions.html,https://www.devry.edu/tuition-financial-aid/financial-aid.html,https://my.devry.edu/npc,https://dv.secure.force.com/sswa/dvu/us/2?vc=170005&intcmp=Header|ApplyNow,01072706,01072706,010727,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,devry-university-california-ontario-california,review DeVry University-California california,hoc phi DeVry University-California 2026,"DeVry University-California review 2026: hoc phi, dieu kien, OPEID",Review DeVry University-California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho DeVry University-California tai Ontario, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
113616,Dharma Realm Buddhist University,,Ukiah,Mendocino County,CA,95482-6050,2,Private nonprofit,2,1,4-year,33,Town: Remote,https://drbu.edu/,https://drbu.edu/admissions/undergraduate-admissions,https://drbu.edu/admissions/financial-aid,https://drbu.edu/admissions/financial-aid,https://drbu.edu/admissions/undergraduate/how-to-apply,04284800,04284800,042848,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,dharma-realm-buddhist-university-ukiah-california,review Dharma Realm Buddhist University california,hoc phi Dharma Realm Buddhist University 2026,"Dharma Realm Buddhist University review 2026: hoc phi, dieu kien, OPEID",Review Dharma Realm Buddhist University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Dharma Realm Buddhist University tai Ukiah, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
113634,Diablo Valley College,"Diablo Valley, DVC",Pleasant Hill,Contra Costa County,CA,94523,1,Public,4,2,2-year,21,Suburb: Large,https://www.dvc.edu/,https://www.dvc.edu/enrollment/admissions-records/index.html,https://www.dvc.edu/student-services/financial-aid/index.html,https://misweb.cccco.edu/npc/312/npcalc.htm,https://www.dvc.edu/future/steps/index.html,00119100,00119100,001191,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,diablo-valley-college-pleasant-hill-california,review Diablo Valley College california,hoc phi Diablo Valley College 2026,"Diablo Valley College review 2026: hoc phi, dieu kien, OPEID",Review Diablo Valley College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Diablo Valley College tai Pleasant Hill, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
113704,Dominican School of Philosophy & Theology,The Dominican School|DSPT|St. Albert's College|College of St. Albert the Great,Berkeley,Alameda County,CA,94708-1816,2,Private nonprofit,2,1,4-year,12,City: Midsize,https://www.dspt.edu/,https://www.dspt.edu/contact-admissions,https://www.dspt.edu/financial-aid,https://dspt.edu/cost-of-attendance,https://dspt.edu/apply/,00129600,00129600,001296,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,dominican-school-of-philosophy-theology-berkeley-california,review Dominican School of Philosophy & Theology california,hoc phi Dominican School of Philosophy & Theology 2026,"Dominican School of Philosophy & Theology review 2026: hoc phi, dieu kien, OPEID",Review Dominican School of Philosophy & Theology o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Dominican School of Philosophy & Theology tai Berkeley, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
113698,Dominican University of California,DUofC,San Rafael,Marin County,CA,94901-2298,2,Private nonprofit,2,1,4-year,13,City: Small,https://www.dominican.edu/,https://www.dominican.edu/admissions,https://www.dominican.edu/admissions/tuition-and-financial-aid/apply-aid,https://www.shoppingsheet.com/Shopping/Landing/dominican,https://www.dominican.edu/admissions/apply-now,00119600,00119600,001196,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,dominican-university-of-california-san-rafael-california,review Dominican University of California california,hoc phi Dominican University of California 2026,"Dominican University of California review 2026: hoc phi, dieu kien, OPEID",Review Dominican University of California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Dominican University of California tai San Rafael, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
122117,Dongguk University Los Angeles,,Los Angeles,Los Angeles County,CA,90020-1704,2,Private nonprofit,2,1,4-year,11,City: Large,www.dula.edu/,www.dula.edu/msom-choose/,www.dula.edu/students/financial-aid,,,03109500,03109500,031095,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,dongguk-university-los-angeles-los-angeles-california,review Dongguk University Los Angeles california,hoc phi Dongguk University Los Angeles 2026,"Dongguk University Los Angeles review 2026: hoc phi, dieu kien, OPEID",Review Dongguk University Los Angeles o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Dongguk University Los Angeles tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
113856,East Los Angeles College,,Monterey Park,Los Angeles County,CA,91754-6099,1,Public,4,2,2-year,21,Suburb: Large,www.elac.edu/,https://www.elac.edu/Student-Services/Admissions,https://www.elac.edu/Student-Services/Financial-Aid,https://misweb.cccco.edu/npc/748/npcalc.htm,https://www.laccd.edu/Students/opencccapply/applyelac/Pages/default.aspx,02226000,02226000,022260,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,east-los-angeles-college-monterey-park-california,review East Los Angeles College california,hoc phi East Los Angeles College 2026,"East Los Angeles College review 2026: hoc phi, dieu kien, OPEID",Review East Los Angeles College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho East Los Angeles College tai Monterey Park, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
113980,El Camino Community College District,ECC,Torrance,Los Angeles County,CA,90506,1,Public,4,2,2-year,21,Suburb: Large,www.elcamino.edu/,www.elcamino.edu/welcome/admissions/,www.elcamino.edu/admissions/finances/financial-aid/index.aspx,www.finaid.org/calculators/studentbudget.phtml,www.elcamino.edu/apply/,00119700,00119700,001197,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,el-camino-community-college-district-torrance-california,review El Camino Community College District california,hoc phi El Camino Community College District 2026,"El Camino Community College District review 2026: hoc phi, dieu kien, OPEID",Review El Camino Community College District o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho El Camino Community College District tai Torrance, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
114114,Emperor's College of Traditional Oriental Medicine,Emperor's College,Santa Monica,Los Angeles County,CA,90403,3,Private for-profit,3,1,4-year,13,City: Small,www.emperors.edu/,www.emperors.edu/masters-program/admissions/,www.emperors.edu/masters-program/financial-aid/,,,02609000,02609000,026090,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,emperor-s-college-of-traditional-oriental-medicine-santa-monica-california,review Emperor's College of Traditional Oriental Medicine california,hoc phi Emperor's College of Traditional Oriental Medicine 2026,"Emperor's College of Traditional Oriental Medicine review 2026: hoc phi, dieu kien, OPEID",Review Emperor's College of Traditional Oriental Medicine o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Emperor's College of Traditional Oriental Medicine tai Santa Monica, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
114123,Empire College,Empire College School of Law,Santa Rosa,Sonoma County,CA,95403-2126,3,Private for-profit,3,1,4-year,12,City: Midsize,https://empcol.edu/,,,https://empcol.edu/student-consumer-information/,,00903200,00903200,009032,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,empire-college-santa-rosa-california,review Empire College california,hoc phi Empire College 2026,"Empire College review 2026: hoc phi, dieu kien, OPEID",Review Empire College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Empire College tai Santa Rosa, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
124487,Epic Bible College & Graduate School,Trinity Life Bible College,Sacramento,Sacramento County,CA,95841,2,Private nonprofit,2,1,4-year,21,Suburb: Large,epic.edu/,www.epic.edu/,www.epic.edu/,epic.edu/financial/netpricecalculator/,www.epic.edu/,03403300,03403300,034033,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,epic-bible-college-graduate-school-sacramento-california,review Epic Bible College & Graduate School california,hoc phi Epic Bible College & Graduate School 2026,"Epic Bible College & Graduate School review 2026: hoc phi, dieu kien, OPEID",Review Epic Bible College & Graduate School o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Epic Bible College & Graduate School tai Sacramento, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
114266,Evergreen Valley College,,San Jose,Santa Clara County,CA,95135-1598,1,Public,4,2,2-year,11,City: Large,https://www.evc.edu/,https://www.evc.edu/attend-evc/admissions-records,https://www.evc.edu/attend-evc/financial-aid-scholarships,https://misweb.cccco.edu/npc/471/npcalc.htm,https://www.evc.edu/attend-evc/admissions-records/mypath,01245200,01245200,012452,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,evergreen-valley-college-san-jose-california,review Evergreen Valley College california,hoc phi Evergreen Valley College 2026,"Evergreen Valley College review 2026: hoc phi, dieu kien, OPEID",Review Evergreen Valley College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Evergreen Valley College tai San Jose, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
114433,Feather River Community College District,Feather River College,Quincy,Plumas County,CA,95971-9124,1,Public,1,1,4-year,43,Rural: Remote,www.frc.edu/,www.frc.edu/admissions/index.cfm,www.frc.edu/financialaid/,https://misweb.cccco.edu/npc/121/npcalc.htm,https://www.frc.edu/admissions/apply,00859700,00859700,008597,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,feather-river-community-college-district-quincy-california,review Feather River Community College District california,hoc phi Feather River Community College District 2026,"Feather River Community College District review 2026: hoc phi, dieu kien, OPEID",Review Feather River Community College District o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Feather River Community College District tai Quincy, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
114354,FIDM-Fashion Institute of Design & Merchandising,FIDM LA,Los Angeles,Los Angeles County,CA,90015-1421,3,Private for-profit,3,1,4-year,11,City: Large,www.fidm.edu/,fidm.edu/en/Admissions/,fidm.edu/en/admissions/financial+aid/,https://npc.collegeboard.org/student/app/fidm,fidm.edu/en/admissions/how+to+apply/,01111200,01111200,011112,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,fidm-fashion-institute-of-design-merchandising-los-angeles-california,review FIDM-Fashion Institute of Design & Merchandising california,hoc phi FIDM-Fashion Institute of Design & Merchandising 2026,"FIDM-Fashion Institute of Design & Merchandising review 2026: hoc phi, dieu kien, OPEID",Review FIDM-Fashion Institute of Design & Merchandising o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho FIDM-Fashion Institute of Design & Merchandising tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
114549,Fielding Graduate University,Fielding|Fielding Institute|Fielding Graduate Institute,Santa Barbara,Santa Barbara County,CA,93105-3538,2,Private nonprofit,2,1,4-year,13,City: Small,www.fielding.edu/,www.fielding.edu/office-of-admissions/,www.fielding.edu/office-of-financial-aid/,www.fielding.edu/office-of-financial-aid/,https://fieldinggraduateuniversity.my.site.com/ERx_Forms__Portal_Register,02096100,02096100,020961,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,fielding-graduate-university-santa-barbara-california,review Fielding Graduate University california,hoc phi Fielding Graduate University 2026,"Fielding Graduate University review 2026: hoc phi, dieu kien, OPEID",Review Fielding Graduate University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Fielding Graduate University tai Santa Barbara, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
